Frame	Phase
17167	ClippingCutting
17168	ClippingCutting
17169	ClippingCutting
17170	ClippingCutting
17171	ClippingCutting
17172	ClippingCutting
17173	ClippingCutting
17174	ClippingCutting
17175	ClippingCutting
17176	ClippingCutting
17177	ClippingCutting
17178	ClippingCutting
17179	ClippingCutting
17180	ClippingCutting
17181	ClippingCutting
17182	ClippingCutting
17183	ClippingCutting
17184	ClippingCutting
17185	ClippingCutting
17186	ClippingCutting
17187	ClippingCutting
17188	ClippingCutting
17189	ClippingCutting
17190	ClippingCutting
17191	ClippingCutting
17192	ClippingCutting
17193	ClippingCutting
17194	ClippingCutting
17195	ClippingCutting
17196	ClippingCutting
17197	ClippingCutting
17198	ClippingCutting
17199	ClippingCutting
17200	ClippingCutting
17201	ClippingCutting
17202	ClippingCutting
17203	ClippingCutting
17204	ClippingCutting
17205	ClippingCutting
17206	ClippingCutting
17207	ClippingCutting
17208	ClippingCutting
17209	ClippingCutting
17210	ClippingCutting
17211	ClippingCutting
17212	ClippingCutting
17213	ClippingCutting
17214	ClippingCutting
17215	ClippingCutting
17216	ClippingCutting
17217	ClippingCutting
17218	ClippingCutting
17219	ClippingCutting
17220	ClippingCutting
17221	ClippingCutting
17222	ClippingCutting
17223	ClippingCutting
17224	ClippingCutting
17225	ClippingCutting
17226	ClippingCutting
17227	ClippingCutting
17228	ClippingCutting
17229	ClippingCutting
17230	ClippingCutting
17231	ClippingCutting
17232	ClippingCutting
17233	ClippingCutting
17234	ClippingCutting
17235	ClippingCutting
17236	ClippingCutting
17237	ClippingCutting
17238	ClippingCutting
17239	ClippingCutting
17240	ClippingCutting
17241	ClippingCutting
17242	ClippingCutting
17243	ClippingCutting
17244	ClippingCutting
17245	ClippingCutting
17246	ClippingCutting
17247	ClippingCutting
17248	ClippingCutting
17249	ClippingCutting
17250	ClippingCutting
17251	ClippingCutting
17252	ClippingCutting
17253	ClippingCutting
17254	ClippingCutting
17255	ClippingCutting
17256	ClippingCutting
17257	ClippingCutting
17258	ClippingCutting
17259	ClippingCutting
17260	ClippingCutting
17261	ClippingCutting
17262	ClippingCutting
17263	ClippingCutting
17264	ClippingCutting
17265	ClippingCutting
17266	ClippingCutting
17267	ClippingCutting
17268	ClippingCutting
17269	ClippingCutting
17270	ClippingCutting
17271	ClippingCutting
17272	ClippingCutting
17273	ClippingCutting
17274	ClippingCutting
17275	ClippingCutting
17276	ClippingCutting
17277	ClippingCutting
17278	ClippingCutting
17279	ClippingCutting
17280	ClippingCutting
17281	ClippingCutting
17282	ClippingCutting
17283	ClippingCutting
17284	ClippingCutting
17285	ClippingCutting
17286	ClippingCutting
17287	ClippingCutting
17288	ClippingCutting
17289	ClippingCutting
17290	ClippingCutting
17291	ClippingCutting
17292	ClippingCutting
17293	ClippingCutting
17294	ClippingCutting
17295	ClippingCutting
17296	ClippingCutting
17297	ClippingCutting
17298	ClippingCutting
17299	ClippingCutting
17300	ClippingCutting
17301	ClippingCutting
17302	ClippingCutting
17303	ClippingCutting
17304	ClippingCutting
17305	ClippingCutting
17306	ClippingCutting
17307	ClippingCutting
17308	ClippingCutting
17309	ClippingCutting
17310	ClippingCutting
17311	ClippingCutting
17312	ClippingCutting
17313	ClippingCutting
17314	ClippingCutting
17315	ClippingCutting
17316	ClippingCutting
17317	ClippingCutting
17318	ClippingCutting
17319	ClippingCutting
17320	ClippingCutting
17321	ClippingCutting
17322	ClippingCutting
17323	ClippingCutting
17324	ClippingCutting
17325	ClippingCutting
17326	ClippingCutting
17327	ClippingCutting
17328	ClippingCutting
17329	ClippingCutting
17330	ClippingCutting
17331	ClippingCutting
17332	ClippingCutting
17333	ClippingCutting
17334	ClippingCutting
17335	ClippingCutting
17336	ClippingCutting
17337	ClippingCutting
17338	ClippingCutting
17339	ClippingCutting
17340	ClippingCutting
17341	ClippingCutting
17342	ClippingCutting
17343	ClippingCutting
17344	ClippingCutting
17345	ClippingCutting
17346	ClippingCutting
17347	ClippingCutting
17348	ClippingCutting
17349	ClippingCutting
17350	ClippingCutting
17351	ClippingCutting
17352	ClippingCutting
17353	ClippingCutting
17354	ClippingCutting
17355	ClippingCutting
17356	ClippingCutting
17357	ClippingCutting
17358	ClippingCutting
17359	ClippingCutting
17360	ClippingCutting
17361	ClippingCutting
17362	ClippingCutting
17363	ClippingCutting
17364	ClippingCutting
17365	ClippingCutting
17366	ClippingCutting
17367	ClippingCutting
17368	ClippingCutting
17369	ClippingCutting
17370	ClippingCutting
17371	ClippingCutting
17372	ClippingCutting
17373	ClippingCutting
17374	ClippingCutting
17375	ClippingCutting
17376	ClippingCutting
17377	ClippingCutting
17378	ClippingCutting
17379	ClippingCutting
17380	ClippingCutting
17381	ClippingCutting
17382	ClippingCutting
17383	ClippingCutting
17384	ClippingCutting
17385	ClippingCutting
17386	ClippingCutting
17387	ClippingCutting
17388	ClippingCutting
17389	ClippingCutting
17390	ClippingCutting
17391	ClippingCutting
17392	ClippingCutting
17393	ClippingCutting
17394	ClippingCutting
17395	ClippingCutting
17396	ClippingCutting
17397	ClippingCutting
17398	ClippingCutting
17399	ClippingCutting
17400	ClippingCutting
17401	ClippingCutting
17402	ClippingCutting
17403	ClippingCutting
17404	ClippingCutting
17405	ClippingCutting
17406	ClippingCutting
17407	ClippingCutting
17408	ClippingCutting
17409	ClippingCutting
17410	ClippingCutting
17411	ClippingCutting
17412	ClippingCutting
17413	ClippingCutting
17414	ClippingCutting
17415	ClippingCutting
17416	ClippingCutting
17417	ClippingCutting
17418	ClippingCutting
17419	ClippingCutting
17420	ClippingCutting
17421	ClippingCutting
17422	ClippingCutting
17423	ClippingCutting
17424	ClippingCutting
17425	ClippingCutting
17426	ClippingCutting
17427	ClippingCutting
17428	ClippingCutting
17429	ClippingCutting
17430	ClippingCutting
17431	ClippingCutting
17432	ClippingCutting
17433	ClippingCutting
17434	ClippingCutting
17435	ClippingCutting
17436	ClippingCutting
17437	ClippingCutting
17438	ClippingCutting
17439	ClippingCutting
17440	ClippingCutting
17441	ClippingCutting
17442	ClippingCutting
17443	ClippingCutting
17444	ClippingCutting
17445	ClippingCutting
17446	ClippingCutting
17447	ClippingCutting
17448	ClippingCutting
17449	ClippingCutting
17450	ClippingCutting
17451	ClippingCutting
17452	ClippingCutting
17453	ClippingCutting
17454	ClippingCutting
17455	ClippingCutting
17456	ClippingCutting
17457	ClippingCutting
17458	ClippingCutting
17459	ClippingCutting
17460	ClippingCutting
17461	ClippingCutting
17462	ClippingCutting
17463	ClippingCutting
17464	ClippingCutting
17465	ClippingCutting
17466	ClippingCutting
17467	ClippingCutting
17468	ClippingCutting
17469	ClippingCutting
17470	ClippingCutting
17471	ClippingCutting
17472	ClippingCutting
17473	ClippingCutting
17474	ClippingCutting
17475	ClippingCutting
17476	ClippingCutting
17477	ClippingCutting
17478	ClippingCutting
17479	ClippingCutting
17480	ClippingCutting
17481	ClippingCutting
17482	ClippingCutting
17483	ClippingCutting
17484	ClippingCutting
17485	ClippingCutting
17486	ClippingCutting
17487	ClippingCutting
17488	ClippingCutting
17489	ClippingCutting
17490	ClippingCutting
17491	ClippingCutting
17492	ClippingCutting
17493	ClippingCutting
17494	ClippingCutting
17495	ClippingCutting
17496	ClippingCutting
17497	ClippingCutting
17498	ClippingCutting
17499	ClippingCutting
17500	ClippingCutting
17501	ClippingCutting
17502	ClippingCutting
17503	ClippingCutting
17504	ClippingCutting
17505	ClippingCutting
17506	ClippingCutting
17507	ClippingCutting
17508	ClippingCutting
17509	ClippingCutting
17510	ClippingCutting
17511	ClippingCutting
17512	ClippingCutting
17513	ClippingCutting
17514	ClippingCutting
17515	ClippingCutting
17516	ClippingCutting
17517	ClippingCutting
17518	ClippingCutting
17519	ClippingCutting
17520	ClippingCutting
17521	ClippingCutting
17522	ClippingCutting
17523	ClippingCutting
17524	ClippingCutting
17525	ClippingCutting
17526	ClippingCutting
17527	ClippingCutting
17528	ClippingCutting
17529	ClippingCutting
17530	ClippingCutting
17531	ClippingCutting
17532	ClippingCutting
17533	ClippingCutting
17534	ClippingCutting
17535	ClippingCutting
17536	ClippingCutting
17537	ClippingCutting
17538	ClippingCutting
17539	ClippingCutting
17540	ClippingCutting
17541	ClippingCutting
17542	ClippingCutting
17543	ClippingCutting
17544	ClippingCutting
17545	ClippingCutting
17546	ClippingCutting
17547	ClippingCutting
17548	ClippingCutting
17549	ClippingCutting
17550	ClippingCutting
17551	ClippingCutting
17552	ClippingCutting
17553	ClippingCutting
17554	ClippingCutting
17555	ClippingCutting
17556	ClippingCutting
17557	ClippingCutting
17558	ClippingCutting
17559	ClippingCutting
17560	ClippingCutting
17561	ClippingCutting
17562	ClippingCutting
17563	ClippingCutting
17564	ClippingCutting
17565	ClippingCutting
17566	ClippingCutting
17567	ClippingCutting
17568	ClippingCutting
17569	ClippingCutting
17570	ClippingCutting
17571	ClippingCutting
17572	ClippingCutting
17573	ClippingCutting
17574	ClippingCutting
17575	ClippingCutting
17576	ClippingCutting
17577	ClippingCutting
17578	ClippingCutting
17579	ClippingCutting
17580	ClippingCutting
17581	ClippingCutting
17582	ClippingCutting
17583	ClippingCutting
17584	ClippingCutting
17585	ClippingCutting
17586	ClippingCutting
17587	ClippingCutting
17588	ClippingCutting
17589	ClippingCutting
17590	ClippingCutting
17591	ClippingCutting
17592	ClippingCutting
17593	ClippingCutting
17594	ClippingCutting
17595	ClippingCutting
17596	ClippingCutting
17597	ClippingCutting
17598	ClippingCutting
17599	ClippingCutting
17600	ClippingCutting
17601	ClippingCutting
17602	ClippingCutting
17603	ClippingCutting
17604	ClippingCutting
17605	ClippingCutting
17606	ClippingCutting
17607	ClippingCutting
17608	ClippingCutting
17609	ClippingCutting
17610	ClippingCutting
17611	ClippingCutting
17612	ClippingCutting
17613	ClippingCutting
17614	ClippingCutting
17615	ClippingCutting
17616	ClippingCutting
17617	ClippingCutting
17618	ClippingCutting
17619	ClippingCutting
17620	ClippingCutting
17621	ClippingCutting
17622	ClippingCutting
17623	ClippingCutting
17624	ClippingCutting
17625	ClippingCutting
17626	ClippingCutting
17627	ClippingCutting
17628	ClippingCutting
17629	ClippingCutting
17630	ClippingCutting
17631	ClippingCutting
17632	ClippingCutting
17633	ClippingCutting
17634	ClippingCutting
17635	ClippingCutting
17636	ClippingCutting
17637	ClippingCutting
17638	ClippingCutting
17639	ClippingCutting
17640	ClippingCutting
17641	ClippingCutting
17642	ClippingCutting
17643	ClippingCutting
17644	ClippingCutting
17645	ClippingCutting
17646	ClippingCutting
17647	ClippingCutting
17648	ClippingCutting
17649	ClippingCutting
17650	ClippingCutting
17651	ClippingCutting
17652	ClippingCutting
17653	ClippingCutting
17654	ClippingCutting
17655	ClippingCutting
17656	ClippingCutting
17657	ClippingCutting
17658	ClippingCutting
17659	ClippingCutting
17660	ClippingCutting
17661	ClippingCutting
17662	ClippingCutting
17663	ClippingCutting
17664	ClippingCutting
17665	ClippingCutting
17666	ClippingCutting
17667	ClippingCutting
17668	ClippingCutting
17669	ClippingCutting
17670	ClippingCutting
17671	ClippingCutting
17672	ClippingCutting
17673	ClippingCutting
17674	ClippingCutting
17675	ClippingCutting
17676	ClippingCutting
17677	ClippingCutting
17678	ClippingCutting
17679	ClippingCutting
17680	ClippingCutting
17681	ClippingCutting
17682	ClippingCutting
17683	ClippingCutting
17684	ClippingCutting
17685	ClippingCutting
17686	ClippingCutting
17687	ClippingCutting
17688	ClippingCutting
17689	ClippingCutting
17690	ClippingCutting
17691	ClippingCutting
17692	ClippingCutting
17693	ClippingCutting
17694	ClippingCutting
17695	ClippingCutting
17696	ClippingCutting
17697	ClippingCutting
17698	ClippingCutting
17699	ClippingCutting
17700	ClippingCutting
17701	ClippingCutting
17702	ClippingCutting
17703	ClippingCutting
17704	ClippingCutting
17705	ClippingCutting
17706	ClippingCutting
17707	ClippingCutting
17708	ClippingCutting
17709	ClippingCutting
17710	ClippingCutting
17711	ClippingCutting
17712	ClippingCutting
17713	ClippingCutting
17714	ClippingCutting
17715	ClippingCutting
17716	ClippingCutting
17717	ClippingCutting
17718	ClippingCutting
17719	ClippingCutting
17720	ClippingCutting
17721	ClippingCutting
17722	ClippingCutting
17723	ClippingCutting
17724	ClippingCutting
17725	ClippingCutting
17726	ClippingCutting
17727	ClippingCutting
17728	ClippingCutting
17729	ClippingCutting
17730	ClippingCutting
17731	ClippingCutting
17732	ClippingCutting
17733	ClippingCutting
17734	ClippingCutting
17735	ClippingCutting
17736	ClippingCutting
17737	ClippingCutting
17738	ClippingCutting
17739	ClippingCutting
17740	ClippingCutting
17741	ClippingCutting
17742	ClippingCutting
17743	ClippingCutting
17744	ClippingCutting
17745	ClippingCutting
17746	ClippingCutting
17747	ClippingCutting
17748	ClippingCutting
17749	ClippingCutting
17750	ClippingCutting
17751	ClippingCutting
17752	ClippingCutting
17753	ClippingCutting
17754	ClippingCutting
17755	ClippingCutting
17756	ClippingCutting
17757	ClippingCutting
17758	ClippingCutting
17759	ClippingCutting
17760	ClippingCutting
17761	ClippingCutting
17762	ClippingCutting
17763	ClippingCutting
17764	ClippingCutting
17765	ClippingCutting
17766	ClippingCutting
17767	ClippingCutting
17768	ClippingCutting
17769	ClippingCutting
17770	ClippingCutting
17771	ClippingCutting
17772	ClippingCutting
17773	ClippingCutting
17774	ClippingCutting
17775	ClippingCutting
17776	ClippingCutting
17777	ClippingCutting
17778	ClippingCutting
17779	ClippingCutting
17780	ClippingCutting
17781	ClippingCutting
17782	ClippingCutting
17783	ClippingCutting
17784	ClippingCutting
17785	ClippingCutting
17786	ClippingCutting
17787	ClippingCutting
17788	ClippingCutting
17789	ClippingCutting
17790	ClippingCutting
17791	ClippingCutting
17792	ClippingCutting
17793	ClippingCutting
17794	ClippingCutting
17795	ClippingCutting
17796	ClippingCutting
17797	ClippingCutting
17798	ClippingCutting
17799	ClippingCutting
17800	ClippingCutting
17801	ClippingCutting
17802	ClippingCutting
17803	ClippingCutting
17804	ClippingCutting
17805	ClippingCutting
17806	ClippingCutting
17807	ClippingCutting
17808	ClippingCutting
17809	ClippingCutting
17810	ClippingCutting
17811	ClippingCutting
17812	ClippingCutting
17813	ClippingCutting
17814	ClippingCutting
17815	ClippingCutting
17816	ClippingCutting
17817	ClippingCutting
17818	ClippingCutting
17819	ClippingCutting
17820	ClippingCutting
17821	ClippingCutting
17822	ClippingCutting
17823	ClippingCutting
17824	ClippingCutting
17825	ClippingCutting
17826	ClippingCutting
17827	ClippingCutting
17828	ClippingCutting
17829	ClippingCutting
17830	ClippingCutting
17831	ClippingCutting
17832	ClippingCutting
17833	ClippingCutting
17834	ClippingCutting
17835	ClippingCutting
17836	ClippingCutting
17837	ClippingCutting
17838	ClippingCutting
17839	ClippingCutting
17840	ClippingCutting
17841	ClippingCutting
17842	ClippingCutting
17843	ClippingCutting
17844	ClippingCutting
17845	ClippingCutting
17846	ClippingCutting
17847	ClippingCutting
17848	ClippingCutting
17849	ClippingCutting
17850	ClippingCutting
17851	ClippingCutting
17852	ClippingCutting
17853	ClippingCutting
17854	ClippingCutting
17855	ClippingCutting
17856	ClippingCutting
17857	ClippingCutting
17858	ClippingCutting
17859	ClippingCutting
17860	ClippingCutting
17861	ClippingCutting
17862	ClippingCutting
17863	ClippingCutting
17864	ClippingCutting
17865	ClippingCutting
17866	ClippingCutting
17867	ClippingCutting
17868	ClippingCutting
17869	ClippingCutting
17870	ClippingCutting
17871	ClippingCutting
17872	ClippingCutting
17873	ClippingCutting
17874	ClippingCutting
